,dataset,MAE,RMSE,MAPE,steps,bestModel
0,etth1,0.03836442530155182,0.05030514672398567,0.17805126309394836,200,./experiments/best_model_DLinear_etth1_12_1775012808.2050803.pth
0,etth1,0.037634506821632385,0.04955501854419708,0.17839083075523376,200,./experiments/best_model_DLinear_etth1_12_1775012850.6595461.pth
0,etth1,0.043605707585811615,0.05622738599777222,0.20489169657230377,200,./experiments/best_model_DLinear_etth1_12_1775012896.4120023.pth
