,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.023854220286011696,0.03014746867120266,0.311773419380188,61,./experiments/best_model_FEDformer_FD001_1_1778160106.4267228.pth
0,FD001,0.062379539012908936,0.07220155000686646,0.6492985486984253,34,./experiments/best_model_FEDformer_FD001_1_1778164799.4953158.pth
0,FD001,0.02079959213733673,0.02648685686290264,0.240464985370636,76,./experiments/best_model_FEDformer_FD001_1_1778168927.7545004.pth
