,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,5.3688134357798845e-05,6.756567017873749e-05,0.0005152751109562814,51,./experiments/best_model_TimesNet_FD001_1_1776079751.007512.pth
0,FD001,6.300959648797289e-05,8.09060366009362e-05,0.0005986634059809148,44,./experiments/best_model_TimesNet_FD001_1_1776083582.6538951.pth
0,FD001,0.00013026456872466952,0.00015850295312702656,0.0014687712537124753,36,./experiments/best_model_TimesNet_FD001_1_1776087642.5675082.pth
