,dataset,MAE,RMSE,MAPE,steps,bestModel
0,Traffic,0.19034552574157715,0.23454806208610535,1.2744100093841553,200,./experiments/best_model_FEDformer_Traffic_12_1776158599.4946623.pth
0,Traffic,0.1891176700592041,0.2332204133272171,1.2234327793121338,190,./experiments/best_model_FEDformer_Traffic_12_1776162263.1103175.pth
