,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.01726667210459709,0.02191816456615925,0.22749823331832886,200,./experiments/best_model_FEDformer_FD001_1_1776159164.042382.pth
0,FD001,0.07622382789850235,0.07940075546503067,1.0308314561843872,158,./experiments/best_model_FEDformer_FD001_1_1776162669.4385753.pth
