,dataset,MAE,RMSE,MAPE,steps,bestModel
0,etth1,0.01975763775408268,0.02804531715810299,0.09239388257265091,32,./experiments/best_model_LSTM_etth1_12_1774594210.3930573.pth
0,etth1,0.02154243364930153,0.03019987791776657,0.09967542439699173,44,./experiments/best_model_LSTM_etth1_12_1774594565.976486.pth
0,etth1,0.020316889509558678,0.02921316586434841,0.09519843757152557,39,./experiments/best_model_LSTM_etth1_12_1774594903.7519555.pth
