,dataset,MAE,RMSE,MAPE,steps,bestModel
0,AirQuality(bj),0.046556536108255386,0.07985616475343704,1.3092339038848877,85,./experiments/best_model_LSTM_AirQuality(bj)_12_1774594395.376144.pth
0,AirQuality(bj),0.04702236130833626,0.0797392800450325,1.367496132850647,54,./experiments/best_model_LSTM_AirQuality(bj)_12_1774594687.741669.pth
0,AirQuality(bj),0.04430484026670456,0.07392141222953796,1.3398804664611816,48,./experiments/best_model_LSTM_AirQuality(bj)_12_1774595014.2882829.pth
