,dataset,MAE,RMSE,MAPE,steps,bestModel
0,AirQuality(bj),0.0422830656170845,0.06025305390357971,2.203491449356079,64,./experiments/best_model_LSTM_AirQuality(bj)_12_1778140622.0870025.pth
0,AirQuality(bj),0.04215400293469429,0.059686511754989624,2.3098902702331543,88,./experiments/best_model_LSTM_AirQuality(bj)_12_1778141076.8630283.pth
0,AirQuality(bj),0.04285016655921936,0.0613994374871254,2.111896276473999,50,./experiments/best_model_LSTM_AirQuality(bj)_12_1778141434.9329822.pth
