,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.012771076522767544,0.01702849194407463,0.10805545002222061,59,./experiments/best_model_LSTM_FD001_1_1778140755.151613.pth
0,FD001,0.016690561547875404,0.020427139475941658,0.18802058696746826,41,./experiments/best_model_LSTM_FD001_1_1778141185.0813227.pth
0,FD001,0.021143728867173195,0.028132155537605286,0.32996392250061035,35,./experiments/best_model_LSTM_FD001_1_1778141540.1067362.pth
