,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.0001349813537672162,0.0001690175267867744,0.0013426633086055517,18,./experiments/best_model_TimesNet_FD001_1_1778139431.4539883.pth
0,FD001,0.00016590872837696224,0.00019984529353678226,0.0017888216534629464,20,./experiments/best_model_TimesNet_FD001_1_1778141374.4831896.pth
0,FD001,9.336684888694435e-05,0.00012275375775061548,0.0007277438417077065,16,./experiments/best_model_TimesNet_FD001_1_1778143032.434636.pth
