,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.0007796199060976505,0.002075775060802698,0.01128175389021635,112,./experiments/best_model_TimesNet_FD001_1_1778165426.1823275.pth
0,FD001,0.0009761007386259735,0.0013427728554233909,0.011465826071798801,36,./experiments/best_model_TimesNet_FD001_1_1778168272.1331232.pth
0,FD001,0.0009083999902941287,0.0019485221710056067,0.014883719384670258,109,./experiments/best_model_TimesNet_FD001_1_1778172642.5947783.pth
