,dataset,MAE,RMSE,MAPE,steps,bestModel
0,Traffic,0.10861903429031372,0.15378957986831665,0.6052030324935913,53,./experiments/best_model_LSTM_Traffic_12_1778135884.5813284.pth
0,Traffic,0.12270551174879074,0.16699786484241486,0.5861657857894897,44,./experiments/best_model_LSTM_Traffic_12_1778135898.4093614.pth
0,Traffic,0.11342019587755203,0.1557212769985199,0.6075107455253601,56,./experiments/best_model_LSTM_Traffic_12_1778135910.5938342.pth
