,dataset,MAE,RMSE,MAPE,steps,bestModel
0,etth1,0.019632741808891296,0.031465936452150345,0.09500976651906967,107,./experiments/best_model_LSTM_etth1_12_1778139973.4290352.pth
0,etth1,0.019376616925001144,0.027616700157523155,0.09184286743402481,64,./experiments/best_model_LSTM_etth1_12_1778140702.6535592.pth
0,etth1,0.018528250977396965,0.026824412867426872,0.08788208663463593,77,./experiments/best_model_LSTM_etth1_12_1778141508.954031.pth
