,dataset,MAE,RMSE,MAPE,steps,bestModel
0,Traffic,0.19000765681266785,0.25094372034072876,1.2229788303375244,37,./experiments/best_model_LSTM_Traffic_12_1778140413.6799989.pth
0,Traffic,0.20204852521419525,0.2564922273159027,0.9824979901313782,54,./experiments/best_model_LSTM_Traffic_12_1778141305.64527.pth
0,Traffic,0.1862846314907074,0.2400655597448349,1.0879089832305908,44,./experiments/best_model_LSTM_Traffic_12_1778142193.6408958.pth
