,dataset,MAE,RMSE,MAPE,steps,bestModel
0,etth2,0.21861444413661957,0.276920884847641,0.4249342083930969,173,./experiments/best_model_DLinear_etth2_12_1774833923.9891653.pth
0,etth2,0.1837669312953949,0.23801380395889282,0.37666428089141846,68,./experiments/best_model_DLinear_etth2_12_1774834111.9801297.pth
0,etth2,0.20943263173103333,0.2583731412887573,0.39784112572669983,141,./experiments/best_model_DLinear_etth2_12_1774834455.9531384.pth
