,dataset,MAE,RMSE,MAPE,steps,bestModel
0,FD001,0.4524680972099304,0.5327348113059998,8.930923461914062,48,./experiments/best_model_DLinear_FD001_1_1774833884.9269056.pth
0,FD001,0.3746729791164398,0.4372151792049408,7.48620080947876,55,./experiments/best_model_DLinear_FD001_1_1774834038.0492368.pth
0,FD001,0.5951694846153259,0.6580098271369934,10.914551734924316,35,./experiments/best_model_DLinear_FD001_1_1774834355.8788629.pth
