,dataset,MAE,RMSE,MAPE,steps,bestModel
0,Traffic,0.39003244042396545,0.4769705533981323,2.863908052444458,40,./experiments/best_model_DLinear_Traffic_12_1774833938.4500878.pth
0,Traffic,0.30666545033454895,0.36780622601509094,2.28188419342041,200,./experiments/best_model_DLinear_Traffic_12_1774834207.2582185.pth
0,Traffic,0.3814159631729126,0.4722261428833008,2.8166239261627197,65,./experiments/best_model_DLinear_Traffic_12_1774834505.2363153.pth
