,dataset,MAE,RMSE,MAPE,steps,bestModel
0,Traffic,0.31702640652656555,0.39700883626937866,1.2102513313293457,200,./experiments/best_model_DLinear_Traffic_12_1775800439.360415.pth
0,Traffic,0.31384262442588806,0.39510199427604675,1.205978274345398,200,./experiments/best_model_DLinear_Traffic_12_1775800564.0460563.pth
0,Traffic,0.3798511326313019,0.4702344834804535,1.4296537637710571,44,./experiments/best_model_DLinear_Traffic_12_1775800642.2293215.pth
